Dataset Name,Image Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Genotype],Comment [Genotype Gene Identifier 1],Comment [Genotype Gene Identifier 2],Comment [Genotype Gene Symbol 1],Comment [Genotype Gene Symbol 2],Comment [Genotype Allele Identifier 1],Comment [Genotype Allele Identifier 2],Comment [Genotype Allele Symbol 1],Comment [Genotype Allele Symbol 2],Characteristics [Stock],Characteristics [Strain],Characteristics [Developmental Stage],Term Source 2 REF,Term Source 2 Accession,Comment [Developmental Stage - Substage],Assay Name,Experimental Condition [Treatment],Experimental Condition [Targeted Protein 1],Experimental Condition [Targeted Protein 2],Experimental Condition [Targeted Protein 3],Comment [Targeted Protein Gene Identifier 1],Comment [Targeted Protein Gene Identifier 2],Comment [Targeted Protein Gene Identifier 3],Comment [Targeted Protein Gene Symbol 1],Comment [Targeted Protein Gene Symbol 2],Comment [Targeted Protein Gene Symbol 3],Experimental Condition [Targeted Transcript 1],Experimental Condition [Targeted Transcript 2],Experimental Condition [Targeted Transcript 3],Experimental Condition [Targeted Transcript 4],Comment [Targeted Transcript Gene Identifier 1],Comment [Targeted Transcript Gene Identifier 2],Comment [Targeted Transcript Gene Identifier 3],Comment [Targeted Transcript Gene Identifier 4],Comment [Targered Transcript Gene Symbol 1],Comment [Targered Transcript Gene Symbol 2],Comment [Targered Transcript Gene Symbol 3],Comment [Targered Transcript Gene Symbol 4],Source Name,Image File,Comment [Image File Path],Comment [Image File Type],Channels
"07 - wild-type - Dichaete, caudal, string and wingless HCR",5-5d_07_wt_D488-cad546-stg594-wg647_004_rawmp.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,wild-type,,,,,,,,,FBsn0000277,Oregon R,5,EFO,EFO_0005859,05-May,07_5-5d,HCR,,,,,,,,,,Dichaete,caudal,string,wingless,FBgn0000411,FBgn0000251,FBgn0003525,FBgn0284084,D,cad,stg,wg,07,5-5d_07_wt_D488-cad546-stg594-wg647_004_rawmp.tif,07_wt_D488-cad546-stg594-wg647/raw_mps/5-5d_07_wt_D488-cad546-stg594-wg647_004_rawmp.tif, maximum projection of raw stack,"DAPI stain, D HCR probe (Alexa Fluor 488), cad HCR probe (Alexa Fluor 546), stg HCR probe (Alexa Fluor 594), wg HCR probe (Alexa Fluor 647)"
"07 - wild-type - Dichaete, caudal, string and wingless HCR",5-5e_07_wt_D488-cad546-stg594-wg647_002_rawmp.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,wild-type,,,,,,,,,FBsn0000277,Oregon R,5,EFO,EFO_0005859,05-May,07_5-5e,HCR,,,,,,,,,,Dichaete,caudal,string,wingless,FBgn0000411,FBgn0000251,FBgn0003525,FBgn0284084,D,cad,stg,wg,07,5-5e_07_wt_D488-cad546-stg594-wg647_002_rawmp.tif,07_wt_D488-cad546-stg594-wg647/raw_mps/5-5e_07_wt_D488-cad546-stg594-wg647_002_rawmp.tif, maximum projection of raw stack,"DAPI stain, D HCR probe (Alexa Fluor 488), cad HCR probe (Alexa Fluor 546), stg HCR probe (Alexa Fluor 594), wg HCR probe (Alexa Fluor 647)"
"07 - wild-type - Dichaete, caudal, string and wingless HCR",6a_07_wt_D488-cad546-stg594-wg647_006_rawmp.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,wild-type,,,,,,,,,FBsn0000277,Oregon R,6,EFO,EFO_0005859,6,07_6a,HCR,,,,,,,,,,Dichaete,caudal,string,wingless,FBgn0000411,FBgn0000251,FBgn0003525,FBgn0284084,D,cad,stg,wg,07,6a_07_wt_D488-cad546-stg594-wg647_006_rawmp.tif,07_wt_D488-cad546-stg594-wg647/raw_mps/6a_07_wt_D488-cad546-stg594-wg647_006_rawmp.tif, maximum projection of raw stack,"DAPI stain, D HCR probe (Alexa Fluor 488), cad HCR probe (Alexa Fluor 546), stg HCR probe (Alexa Fluor 594), wg HCR probe (Alexa Fluor 647)"
"07 - wild-type - Dichaete, caudal, string and wingless HCR",6c_07_wt_D488-cad546-stg594-wg647_013_rawmp.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,wild-type,,,,,,,,,FBsn0000277,Oregon R,6,EFO,EFO_0005859,6,07_6c,HCR,,,,,,,,,,Dichaete,caudal,string,wingless,FBgn0000411,FBgn0000251,FBgn0003525,FBgn0284084,D,cad,stg,wg,07,6c_07_wt_D488-cad546-stg594-wg647_013_rawmp.tif,07_wt_D488-cad546-stg594-wg647/raw_mps/6c_07_wt_D488-cad546-stg594-wg647_013_rawmp.tif, maximum projection of raw stack,"DAPI stain, D HCR probe (Alexa Fluor 488), cad HCR probe (Alexa Fluor 546), stg HCR probe (Alexa Fluor 594), wg HCR probe (Alexa Fluor 647)"
"07 - wild-type - Dichaete, caudal, string and wingless HCR",7a_07_wt_D488-cad546-stg594-wg647_008_rawmp.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,wild-type,,,,,,,,,FBsn0000277,Oregon R,7,EFO,EFO_0005859,7,07_7a,HCR,,,,,,,,,,Dichaete,caudal,string,wingless,FBgn0000411,FBgn0000251,FBgn0003525,FBgn0284084,D,cad,stg,wg,07,7a_07_wt_D488-cad546-stg594-wg647_008_rawmp.tif,07_wt_D488-cad546-stg594-wg647/raw_mps/7a_07_wt_D488-cad546-stg594-wg647_008_rawmp.tif, maximum projection of raw stack,"DAPI stain, D HCR probe (Alexa Fluor 488), cad HCR probe (Alexa Fluor 546), stg HCR probe (Alexa Fluor 594), wg HCR probe (Alexa Fluor 647)"
"07 - wild-type - Dichaete, caudal, string and wingless HCR",8-1a_07_wt_D488-cad546-stg594-wg647_015_rawmp.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,wild-type,,,,,,,,,FBsn0000277,Oregon R,8,EFO,EFO_0005859,08-Jan,07_8-1a,HCR,,,,,,,,,,Dichaete,caudal,string,wingless,FBgn0000411,FBgn0000251,FBgn0003525,FBgn0284084,D,cad,stg,wg,07,8-1a_07_wt_D488-cad546-stg594-wg647_015_rawmp.tif,07_wt_D488-cad546-stg594-wg647/raw_mps/8-1a_07_wt_D488-cad546-stg594-wg647_015_rawmp.tif, maximum projection of raw stack,"DAPI stain, D HCR probe (Alexa Fluor 488), cad HCR probe (Alexa Fluor 546), stg HCR probe (Alexa Fluor 594), wg HCR probe (Alexa Fluor 647)"
"07 - wild-type - Dichaete, caudal, string and wingless HCR",8-1b_07_wt_D488-cad546-stg594-wg647_003_rawmp.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,wild-type,,,,,,,,,FBsn0000277,Oregon R,8,EFO,EFO_0005859,08-Jan,07_8-1b,HCR,,,,,,,,,,Dichaete,caudal,string,wingless,FBgn0000411,FBgn0000251,FBgn0003525,FBgn0284084,D,cad,stg,wg,07,8-1b_07_wt_D488-cad546-stg594-wg647_003_rawmp.tif,07_wt_D488-cad546-stg594-wg647/raw_mps/8-1b_07_wt_D488-cad546-stg594-wg647_003_rawmp.tif, maximum projection of raw stack,"DAPI stain, D HCR probe (Alexa Fluor 488), cad HCR probe (Alexa Fluor 546), stg HCR probe (Alexa Fluor 594), wg HCR probe (Alexa Fluor 647)"
"07 - wild-type - Dichaete, caudal, string and wingless HCR",8-1c_07_wt_D488-cad546-stg594-wg647_018_rawmp.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,wild-type,,,,,,,,,FBsn0000277,Oregon R,8,EFO,EFO_0005859,08-Jan,07_8-1c,HCR,,,,,,,,,,Dichaete,caudal,string,wingless,FBgn0000411,FBgn0000251,FBgn0003525,FBgn0284084,D,cad,stg,wg,07,8-1c_07_wt_D488-cad546-stg594-wg647_018_rawmp.tif,07_wt_D488-cad546-stg594-wg647/raw_mps/8-1c_07_wt_D488-cad546-stg594-wg647_018_rawmp.tif, maximum projection of raw stack,"DAPI stain, D HCR probe (Alexa Fluor 488), cad HCR probe (Alexa Fluor 546), stg HCR probe (Alexa Fluor 594), wg HCR probe (Alexa Fluor 647)"
"07 - wild-type - Dichaete, caudal, string and wingless HCR",8-1d_07_wt_D488-cad546-stg594-wg647_017_rawmp.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,wild-type,,,,,,,,,FBsn0000277,Oregon R,8,EFO,EFO_0005859,08-Jan,07_8-1d,HCR,,,,,,,,,,Dichaete,caudal,string,wingless,FBgn0000411,FBgn0000251,FBgn0003525,FBgn0284084,D,cad,stg,wg,07,8-1d_07_wt_D488-cad546-stg594-wg647_017_rawmp.tif,07_wt_D488-cad546-stg594-wg647/raw_mps/8-1d_07_wt_D488-cad546-stg594-wg647_017_rawmp.tif, maximum projection of raw stack,"DAPI stain, D HCR probe (Alexa Fluor 488), cad HCR probe (Alexa Fluor 546), stg HCR probe (Alexa Fluor 594), wg HCR probe (Alexa Fluor 647)"
"07 - wild-type - Dichaete, caudal, string and wingless HCR",5-4a_07_wt_D488-cad546-stg594-wg647_010.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,wild-type,,,,,,,,,FBsn0000277,Oregon R,5,EFO,EFO_0005859,05-Apr,07_5-4a,HCR,,,,,,,,,,Dichaete,caudal,string,wingless,FBgn0000411,FBgn0000251,FBgn0003525,FBgn0284084,D,cad,stg,wg,07,5-4a_07_wt_D488-cad546-stg594-wg647_010.tif,07_wt_D488-cad546-stg594-wg647/stacks/5-4a_07_wt_D488-cad546-stg594-wg647_010.tif,"rotated, masked and cropped image stack","DAPI stain, D HCR probe (Alexa Fluor 488), cad HCR probe (Alexa Fluor 546), stg HCR probe (Alexa Fluor 594), wg HCR probe (Alexa Fluor 647)"
"07 - wild-type - Dichaete, caudal, string and wingless HCR",5-4b_07_wt_D488-cad546-stg594-wg647_011.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,wild-type,,,,,,,,,FBsn0000277,Oregon R,5,EFO,EFO_0005859,05-Apr,07_5-4b,HCR,,,,,,,,,,Dichaete,caudal,string,wingless,FBgn0000411,FBgn0000251,FBgn0003525,FBgn0284084,D,cad,stg,wg,07,5-4b_07_wt_D488-cad546-stg594-wg647_011.tif,07_wt_D488-cad546-stg594-wg647/stacks/5-4b_07_wt_D488-cad546-stg594-wg647_011.tif,"rotated, masked and cropped image stack","DAPI stain, D HCR probe (Alexa Fluor 488), cad HCR probe (Alexa Fluor 546), stg HCR probe (Alexa Fluor 594), wg HCR probe (Alexa Fluor 647)"
"07 - wild-type - Dichaete, caudal, string and wingless HCR",5-4c_07_wt_D488-cad546-stg594-wg647_016.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,wild-type,,,,,,,,,FBsn0000277,Oregon R,5,EFO,EFO_0005859,05-Apr,07_5-4c,HCR,,,,,,,,,,Dichaete,caudal,string,wingless,FBgn0000411,FBgn0000251,FBgn0003525,FBgn0284084,D,cad,stg,wg,07,5-4c_07_wt_D488-cad546-stg594-wg647_016.tif,07_wt_D488-cad546-stg594-wg647/stacks/5-4c_07_wt_D488-cad546-stg594-wg647_016.tif,"rotated, masked and cropped image stack","DAPI stain, D HCR probe (Alexa Fluor 488), cad HCR probe (Alexa Fluor 546), stg HCR probe (Alexa Fluor 594), wg HCR probe (Alexa Fluor 647)"
"07 - wild-type - Dichaete, caudal, string and wingless HCR",5-4d_07_wt_D488-cad546-stg594-wg647_001.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,wild-type,,,,,,,,,FBsn0000277,Oregon R,5,EFO,EFO_0005859,05-Apr,07_5-4d,HCR,,,,,,,,,,Dichaete,caudal,string,wingless,FBgn0000411,FBgn0000251,FBgn0003525,FBgn0284084,D,cad,stg,wg,07,5-4d_07_wt_D488-cad546-stg594-wg647_001.tif,07_wt_D488-cad546-stg594-wg647/stacks/5-4d_07_wt_D488-cad546-stg594-wg647_001.tif,"rotated, masked and cropped image stack","DAPI stain, D HCR probe (Alexa Fluor 488), cad HCR probe (Alexa Fluor 546), stg HCR probe (Alexa Fluor 594), wg HCR probe (Alexa Fluor 647)"
"07 - wild-type - Dichaete, caudal, string and wingless HCR",5-5a_07_wt_D488-cad546-stg594-wg647_014.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,wild-type,,,,,,,,,FBsn0000277,Oregon R,5,EFO,EFO_0005859,05-May,07_5-5a,HCR,,,,,,,,,,Dichaete,caudal,string,wingless,FBgn0000411,FBgn0000251,FBgn0003525,FBgn0284084,D,cad,stg,wg,07,5-5a_07_wt_D488-cad546-stg594-wg647_014.tif,07_wt_D488-cad546-stg594-wg647/stacks/5-5a_07_wt_D488-cad546-stg594-wg647_014.tif,"rotated, masked and cropped image stack","DAPI stain, D HCR probe (Alexa Fluor 488), cad HCR probe (Alexa Fluor 546), stg HCR probe (Alexa Fluor 594), wg HCR probe (Alexa Fluor 647)"
"07 - wild-type - Dichaete, caudal, string and wingless HCR",5-5b_07_wt_D488-cad546-stg594-wg647_005.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,wild-type,,,,,,,,,FBsn0000277,Oregon R,5,EFO,EFO_0005859,05-May,07_5-5b,HCR,,,,,,,,,,Dichaete,caudal,string,wingless,FBgn0000411,FBgn0000251,FBgn0003525,FBgn0284084,D,cad,stg,wg,07,5-5b_07_wt_D488-cad546-stg594-wg647_005.tif,07_wt_D488-cad546-stg594-wg647/stacks/5-5b_07_wt_D488-cad546-stg594-wg647_005.tif,"rotated, masked and cropped image stack","DAPI stain, D HCR probe (Alexa Fluor 488), cad HCR probe (Alexa Fluor 546), stg HCR probe (Alexa Fluor 594), wg HCR probe (Alexa Fluor 647)"
"07 - wild-type - Dichaete, caudal, string and wingless HCR",5-5c_07_wt_D488-cad546-stg594-wg647_007.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,wild-type,,,,,,,,,FBsn0000277,Oregon R,5,EFO,EFO_0005859,05-May,07_5-5c,HCR,,,,,,,,,,Dichaete,caudal,string,wingless,FBgn0000411,FBgn0000251,FBgn0003525,FBgn0284084,D,cad,stg,wg,07,5-5c_07_wt_D488-cad546-stg594-wg647_007.tif,07_wt_D488-cad546-stg594-wg647/stacks/5-5c_07_wt_D488-cad546-stg594-wg647_007.tif,"rotated, masked and cropped image stack","DAPI stain, D HCR probe (Alexa Fluor 488), cad HCR probe (Alexa Fluor 546), stg HCR probe (Alexa Fluor 594), wg HCR probe (Alexa Fluor 647)"
"07 - wild-type - Dichaete, caudal, string and wingless HCR",5-5d_07_wt_D488-cad546-stg594-wg647_004.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,wild-type,,,,,,,,,FBsn0000277,Oregon R,5,EFO,EFO_0005859,05-May,07_5-5d,HCR,,,,,,,,,,Dichaete,caudal,string,wingless,FBgn0000411,FBgn0000251,FBgn0003525,FBgn0284084,D,cad,stg,wg,07,5-5d_07_wt_D488-cad546-stg594-wg647_004.tif,07_wt_D488-cad546-stg594-wg647/stacks/5-5d_07_wt_D488-cad546-stg594-wg647_004.tif,"rotated, masked and cropped image stack","DAPI stain, D HCR probe (Alexa Fluor 488), cad HCR probe (Alexa Fluor 546), stg HCR probe (Alexa Fluor 594), wg HCR probe (Alexa Fluor 647)"
"07 - wild-type - Dichaete, caudal, string and wingless HCR",5-5e_07_wt_D488-cad546-stg594-wg647_002.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,wild-type,,,,,,,,,FBsn0000277,Oregon R,5,EFO,EFO_0005859,05-May,07_5-5e,HCR,,,,,,,,,,Dichaete,caudal,string,wingless,FBgn0000411,FBgn0000251,FBgn0003525,FBgn0284084,D,cad,stg,wg,07,5-5e_07_wt_D488-cad546-stg594-wg647_002.tif,07_wt_D488-cad546-stg594-wg647/stacks/5-5e_07_wt_D488-cad546-stg594-wg647_002.tif,"rotated, masked and cropped image stack","DAPI stain, D HCR probe (Alexa Fluor 488), cad HCR probe (Alexa Fluor 546), stg HCR probe (Alexa Fluor 594), wg HCR probe (Alexa Fluor 647)"
"07 - wild-type - Dichaete, caudal, string and wingless HCR",6a_07_wt_D488-cad546-stg594-wg647_006.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,wild-type,,,,,,,,,FBsn0000277,Oregon R,6,EFO,EFO_0005859,6,07_6a,HCR,,,,,,,,,,Dichaete,caudal,string,wingless,FBgn0000411,FBgn0000251,FBgn0003525,FBgn0284084,D,cad,stg,wg,07,6a_07_wt_D488-cad546-stg594-wg647_006.tif,07_wt_D488-cad546-stg594-wg647/stacks/6a_07_wt_D488-cad546-stg594-wg647_006.tif,"rotated, masked and cropped image stack","DAPI stain, D HCR probe (Alexa Fluor 488), cad HCR probe (Alexa Fluor 546), stg HCR probe (Alexa Fluor 594), wg HCR probe (Alexa Fluor 647)"
"07 - wild-type - Dichaete, caudal, string and wingless HCR",6c_07_wt_D488-cad546-stg594-wg647_013.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,wild-type,,,,,,,,,FBsn0000277,Oregon R,6,EFO,EFO_0005859,6,07_6c,HCR,,,,,,,,,,Dichaete,caudal,string,wingless,FBgn0000411,FBgn0000251,FBgn0003525,FBgn0284084,D,cad,stg,wg,07,6c_07_wt_D488-cad546-stg594-wg647_013.tif,07_wt_D488-cad546-stg594-wg647/stacks/6c_07_wt_D488-cad546-stg594-wg647_013.tif,"rotated, masked and cropped image stack","DAPI stain, D HCR probe (Alexa Fluor 488), cad HCR probe (Alexa Fluor 546), stg HCR probe (Alexa Fluor 594), wg HCR probe (Alexa Fluor 647)"
"07 - wild-type - Dichaete, caudal, string and wingless HCR",7a_07_wt_D488-cad546-stg594-wg647_008.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,wild-type,,,,,,,,,FBsn0000277,Oregon R,7,EFO,EFO_0005859,7,07_7a,HCR,,,,,,,,,,Dichaete,caudal,string,wingless,FBgn0000411,FBgn0000251,FBgn0003525,FBgn0284084,D,cad,stg,wg,07,7a_07_wt_D488-cad546-stg594-wg647_008.tif,07_wt_D488-cad546-stg594-wg647/stacks/7a_07_wt_D488-cad546-stg594-wg647_008.tif,"rotated, masked and cropped image stack","DAPI stain, D HCR probe (Alexa Fluor 488), cad HCR probe (Alexa Fluor 546), stg HCR probe (Alexa Fluor 594), wg HCR probe (Alexa Fluor 647)"
"07 - wild-type - Dichaete, caudal, string and wingless HCR",8-1a_07_wt_D488-cad546-stg594-wg647_015.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,wild-type,,,,,,,,,FBsn0000277,Oregon R,8,EFO,EFO_0005859,08-Jan,07_8-1a,HCR,,,,,,,,,,Dichaete,caudal,string,wingless,FBgn0000411,FBgn0000251,FBgn0003525,FBgn0284084,D,cad,stg,wg,07,8-1a_07_wt_D488-cad546-stg594-wg647_015.tif,07_wt_D488-cad546-stg594-wg647/stacks/8-1a_07_wt_D488-cad546-stg594-wg647_015.tif,"rotated, masked and cropped image stack","DAPI stain, D HCR probe (Alexa Fluor 488), cad HCR probe (Alexa Fluor 546), stg HCR probe (Alexa Fluor 594), wg HCR probe (Alexa Fluor 647)"
"07 - wild-type - Dichaete, caudal, string and wingless HCR",8-1b_07_wt_D488-cad546-stg594-wg647_003.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,wild-type,,,,,,,,,FBsn0000277,Oregon R,8,EFO,EFO_0005859,08-Jan,07_8-1b,HCR,,,,,,,,,,Dichaete,caudal,string,wingless,FBgn0000411,FBgn0000251,FBgn0003525,FBgn0284084,D,cad,stg,wg,07,8-1b_07_wt_D488-cad546-stg594-wg647_003.tif,07_wt_D488-cad546-stg594-wg647/stacks/8-1b_07_wt_D488-cad546-stg594-wg647_003.tif,"rotated, masked and cropped image stack","DAPI stain, D HCR probe (Alexa Fluor 488), cad HCR probe (Alexa Fluor 546), stg HCR probe (Alexa Fluor 594), wg HCR probe (Alexa Fluor 647)"
"07 - wild-type - Dichaete, caudal, string and wingless HCR",8-1c_07_wt_D488-cad546-stg594-wg647_018.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,wild-type,,,,,,,,,FBsn0000277,Oregon R,8,EFO,EFO_0005859,08-Jan,07_8-1c,HCR,,,,,,,,,,Dichaete,caudal,string,wingless,FBgn0000411,FBgn0000251,FBgn0003525,FBgn0284084,D,cad,stg,wg,07,8-1c_07_wt_D488-cad546-stg594-wg647_018.tif,07_wt_D488-cad546-stg594-wg647/stacks/8-1c_07_wt_D488-cad546-stg594-wg647_018.tif,"rotated, masked and cropped image stack","DAPI stain, D HCR probe (Alexa Fluor 488), cad HCR probe (Alexa Fluor 546), stg HCR probe (Alexa Fluor 594), wg HCR probe (Alexa Fluor 647)"
"07 - wild-type - Dichaete, caudal, string and wingless HCR",8-1d_07_wt_D488-cad546-stg594-wg647_017.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,wild-type,,,,,,,,,FBsn0000277,Oregon R,8,EFO,EFO_0005859,08-Jan,07_8-1d,HCR,,,,,,,,,,Dichaete,caudal,string,wingless,FBgn0000411,FBgn0000251,FBgn0003525,FBgn0284084,D,cad,stg,wg,07,8-1d_07_wt_D488-cad546-stg594-wg647_017.tif,07_wt_D488-cad546-stg594-wg647/stacks/8-1d_07_wt_D488-cad546-stg594-wg647_017.tif,"rotated, masked and cropped image stack","DAPI stain, D HCR probe (Alexa Fluor 488), cad HCR probe (Alexa Fluor 546), stg HCR probe (Alexa Fluor 594), wg HCR probe (Alexa Fluor 647)"
"08 - wild-type - Dichaete, giant and even-skipped HCR",4-3a_08_wt_D488-gt546-eve647_005_mp.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,wild-type,,,,,,,,,FBsn0000277,Oregon R,4,EFO,EFO_0005859,04-Mar,08_4-3a,HCR,,,,,,,,,,Dichaete,giant,even-skipped,,FBgn0000411,FBgn0001150,FBgn0000606,,D,gt,eve,,08,4-3a_08_wt_D488-gt546-eve647_005_mp.tif,08_wt_D488-gt546-eve647/mps/4-3a_08_wt_D488-gt546-eve647_005_mp.tif,"maximum projection of rotated, masked and cropped image stack","DAPI stain, D HCR probe (Alexa Fluor 488), gt HCR probe (Alexa Fluor 546), eve HCR probe (Alexa Fluor 647)"
"08 - wild-type - Dichaete, giant and even-skipped HCR",4-3b_08_wt_D488-gt546-eve647_008_mp.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,wild-type,,,,,,,,,FBsn0000277,Oregon R,4,EFO,EFO_0005859,04-Mar,08_4-3b,HCR,,,,,,,,,,Dichaete,giant,even-skipped,,FBgn0000411,FBgn0001150,FBgn0000606,,D,gt,eve,,08,4-3b_08_wt_D488-gt546-eve647_008_mp.tif,08_wt_D488-gt546-eve647/mps/4-3b_08_wt_D488-gt546-eve647_008_mp.tif,"maximum projection of rotated, masked and cropped image stack","DAPI stain, D HCR probe (Alexa Fluor 488), gt HCR probe (Alexa Fluor 546), eve HCR probe (Alexa Fluor 647)"
"08 - wild-type - Dichaete, giant and even-skipped HCR",4-3c_08_wt_D488-gt546-eve647_007_mp.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,wild-type,,,,,,,,,FBsn0000277,Oregon R,4,EFO,EFO_0005859,04-Mar,08_4-3c,HCR,,,,,,,,,,Dichaete,giant,even-skipped,,FBgn0000411,FBgn0001150,FBgn0000606,,D,gt,eve,,08,4-3c_08_wt_D488-gt546-eve647_007_mp.tif,08_wt_D488-gt546-eve647/mps/4-3c_08_wt_D488-gt546-eve647_007_mp.tif,"maximum projection of rotated, masked and cropped image stack","DAPI stain, D HCR probe (Alexa Fluor 488), gt HCR probe (Alexa Fluor 546), eve HCR probe (Alexa Fluor 647)"
"08 - wild-type - Dichaete, giant and even-skipped HCR",4-4a_08_wt_D488-gt546-eve647_004_mp.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,wild-type,,,,,,,,,FBsn0000277,Oregon R,4,EFO,EFO_0005859,04-Apr,08_4-4a,HCR,,,,,,,,,,Dichaete,giant,even-skipped,,FBgn0000411,FBgn0001150,FBgn0000606,,D,gt,eve,,08,4-4a_08_wt_D488-gt546-eve647_004_mp.tif,08_wt_D488-gt546-eve647/mps/4-4a_08_wt_D488-gt546-eve647_004_mp.tif,"maximum projection of rotated, masked and cropped image stack","DAPI stain, D HCR probe (Alexa Fluor 488), gt HCR probe (Alexa Fluor 546), eve HCR probe (Alexa Fluor 647)"
"08 - wild-type - Dichaete, giant and even-skipped HCR",5-2a_08_wt_D488-gt546-eve647_003_mp.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,wild-type,,,,,,,,,FBsn0000277,Oregon R,5,EFO,EFO_0005859,05-Feb,08_5-2a,HCR,,,,,,,,,,Dichaete,giant,even-skipped,,FBgn0000411,FBgn0001150,FBgn0000606,,D,gt,eve,,08,5-2a_08_wt_D488-gt546-eve647_003_mp.tif,08_wt_D488-gt546-eve647/mps/5-2a_08_wt_D488-gt546-eve647_003_mp.tif,"maximum projection of rotated, masked and cropped image stack","DAPI stain, D HCR probe (Alexa Fluor 488), gt HCR probe (Alexa Fluor 546), eve HCR probe (Alexa Fluor 647)"
"08 - wild-type - Dichaete, giant and even-skipped HCR",5-2b_08_wt_D488-gt546-eve647_010_mp.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,wild-type,,,,,,,,,FBsn0000277,Oregon R,5,EFO,EFO_0005859,05-Feb,08_5-2b,HCR,,,,,,,,,,Dichaete,giant,even-skipped,,FBgn0000411,FBgn0001150,FBgn0000606,,D,gt,eve,,08,5-2b_08_wt_D488-gt546-eve647_010_mp.tif,08_wt_D488-gt546-eve647/mps/5-2b_08_wt_D488-gt546-eve647_010_mp.tif,"maximum projection of rotated, masked and cropped image stack","DAPI stain, D HCR probe (Alexa Fluor 488), gt HCR probe (Alexa Fluor 546), eve HCR probe (Alexa Fluor 647)"
"08 - wild-type - Dichaete, giant and even-skipped HCR",5-2c_08_wt_D488-gt546-eve647_011_mp.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,wild-type,,,,,,,,,FBsn0000277,Oregon R,5,EFO,EFO_0005859,05-Feb,08_5-2c,HCR,,,,,,,,,,Dichaete,giant,even-skipped,,FBgn0000411,FBgn0001150,FBgn0000606,,D,gt,eve,,08,5-2c_08_wt_D488-gt546-eve647_011_mp.tif,08_wt_D488-gt546-eve647/mps/5-2c_08_wt_D488-gt546-eve647_011_mp.tif,"maximum projection of rotated, masked and cropped image stack","DAPI stain, D HCR probe (Alexa Fluor 488), gt HCR probe (Alexa Fluor 546), eve HCR probe (Alexa Fluor 647)"
"08 - wild-type - Dichaete, giant and even-skipped HCR",5-2d_08_wt_D488-gt546-eve647_017_mp.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,wild-type,,,,,,,,,FBsn0000277,Oregon R,5,EFO,EFO_0005859,05-Feb,08_5-2d,HCR,,,,,,,,,,Dichaete,giant,even-skipped,,FBgn0000411,FBgn0001150,FBgn0000606,,D,gt,eve,,08,5-2d_08_wt_D488-gt546-eve647_017_mp.tif,08_wt_D488-gt546-eve647/mps/5-2d_08_wt_D488-gt546-eve647_017_mp.tif,"maximum projection of rotated, masked and cropped image stack","DAPI stain, D HCR probe (Alexa Fluor 488), gt HCR probe (Alexa Fluor 546), eve HCR probe (Alexa Fluor 647)"
